address,detail,sgg
부산광역시 해운대구 반여동 재반로211번길 8-77,매매,1
부산광역시 해운대구 반여동 재반로212번길 13-77,매매,1
부산광역시 해운대구 반여동 재반로212번길 67,매매,2
부산광역시 해운대구 반여동 재반로225번길 16-10,월세,1
부산광역시 해운대구 반여동 재반로226번길 21-77,월세,1
부산광역시 해운대구 반여동 재반로226번길 72,월세,2
부산광역시 해운대구 반여동 재반로241번길 16-10,매매,1
부산광역시 해운대구 반여동 재반로241번길 22-70,매매,1
부산광역시 해운대구 반여동 재반로241번길 28-49,매매,1
부산광역시 해운대구 반여동 재반로242번길 29-38,매매,1
부산광역시 해운대구 반여동 재반로242번길 41,매매,1
부산광역시 해운대구 반여동 재반로256번길 43-45,매매,1
부산광역시 해운대구 반여동 재반로256번길 43-81,매매,1
부산광역시 해운대구 반여동 재반로270번길 13,매매,1
부산광역시 해운대구 반여동 재반로270번길 13,월세,1
부산광역시 해운대구 반여동 재반로270번길 29,전세,1
부산광역시 해운대구 반여동 재반로270번길 37-36,매매,1
부산광역시 해운대구 반여동 재반로270번길 51-74,매매,1
부산광역시 해운대구 반여동 재반로270번길 6,매매,2
부산광역시 해운대구 송정동 송정광어골로82번길 160,전세,3
부산광역시 해운대구 송정동 송정광어골로82번길 85-11,매매,1
부산광역시 해운대구 송정동 송정광어골로82번길 85-11,월세,2
부산광역시 해운대구 송정동 송정광어골로82번길 85-11,전세,1
부산광역시 해운대구 송정동 송정중앙로15번길 116,월세,1
부산광역시 해운대구 송정동 송정중앙로21번길 48-8,월세,1
부산광역시 해운대구 송정동 송정중앙로27번길 21,매매,1
부산광역시 해운대구 송정동 송정중앙로27번길 7,매매,1
부산광역시 해운대구 송정동 송정중앙로27번길 8,매매,1
부산광역시 해운대구 송정동 송정중앙로33번길 16,매매,1
부산광역시 해운대구 송정동 송정중앙로33번길 16,월세,1
부산광역시 해운대구 송정동 송정중앙로33번길 16,전세,1
부산광역시 해운대구 송정동 송정중앙로33번길 37,매매,1
부산광역시 해운대구 송정동 송정중앙로9번길 120-7,매매,1
부산광역시 해운대구 송정동 해운대로 1188,월세,1
부산광역시 해운대구 우동 APEC로 17,매매,2
부산광역시 해운대구 우동 구남로12번길 12,월세,1
부산광역시 해운대구 우동 마린시티1로 167,매매,2
부산광역시 해운대구 우동 마린시티1로 167,월세,1
부산광역시 해운대구 우동 마린시티1로 91,매매,2
부산광역시 해운대구 우동 마린시티1로 91,월세,1
부산광역시 해운대구 우동 마린시티2로 33,매매,9
부산광역시 해운대구 우동 마린시티2로 33,전세,1
부산광역시 해운대구 우동 마린시티2로 38,매매,7
부산광역시 해운대구 우동 마린시티2로 38,월세,3
부산광역시 해운대구 우동 마린시티2로 38,전세,5
부산광역시 해운대구 우동 마린시티2로 47,매매,2
부산광역시 해운대구 우동 마린시티3로 1,매매,2
부산광역시 해운대구 우동 마린시티3로 1,월세,1
부산광역시 해운대구 우동 마린시티3로 1,전세,1
부산광역시 해운대구 우동 마린시티3로 37,매매,4
부산광역시 해운대구 우동 마린시티3로 37,월세,1
부산광역시 해운대구 우동 마린시티3로 37,전세,5
부산광역시 해운대구 우동 마린시티3로 51,매매,1
부산광역시 해운대구 우동 센텀1로 28,매매,2
부산광역시 해운대구 우동 센텀1로 9,매매,2
부산광역시 해운대구 우동 센텀1로 9,전세,2
부산광역시 해운대구 우동 센텀2로 33,월세,1
부산광역시 해운대구 우동 센텀3로 26,월세,1
부산광역시 해운대구 우동 센텀3로 32,전세,1
부산광역시 해운대구 우동 센텀동로 25,매매,1
부산광역시 해운대구 우동 우동1로 111,월세,1
부산광역시 해운대구 우동 우동1로 125,매매,1
부산광역시 해운대구 우동 우동1로 9-11,매매,1
부산광역시 해운대구 우동 우동1로 9-28,매매,1
부산광역시 해운대구 우동 우동1로 9-28,전세,3
부산광역시 해운대구 우동 우동1로20번길 3,전세,1
부산광역시 해운대구 우동 우동1로50번길 32,전세,1
부산광역시 해운대구 우동 우동1로71번길 9-9,전세,1
부산광역시 해운대구 우동 우동1로85번길 37-20,월세,1
부산광역시 해운대구 우동 우동1로85번길 68,월세,1
부산광역시 해운대구 우동 우동2로14번가길 24,전세,1
부산광역시 해운대구 우동 우동2로30번가길 26,매매,1
부산광역시 해운대구 우동 우동2로30번가길 27,매매,1
부산광역시 해운대구 우동 우동2로30번길 46-2,전세,1
부산광역시 해운대구 우동 우동2로32번길 43-11,전세,1
부산광역시 해운대구 우동 우동3로 59,전세,1
부산광역시 해운대구 우동 우동3로11번가길 50,매매,1
부산광역시 해운대구 우동 중동1로17번길 15-7,매매,1
부산광역시 해운대구 우동 중동1로17번길 15-7,월세,1
부산광역시 해운대구 우동 해운대로 284,매매,1
부산광역시 해운대구 우동 해운대로 284,월세,3
부산광역시 해운대구 우동 해운대로 284,전세,1
부산광역시 해운대구 우동 해운대로 361,매매,1
부산광역시 해운대구 우동 해운대로 361,월세,4
부산광역시 해운대구 우동 해운대로 361,전세,6
부산광역시 해운대구 우동 해운대로 428,매매,5
부산광역시 해운대구 우동 해운대로 428,월세,1
부산광역시 해운대구 우동 해운대로 428,전세,6
부산광역시 해운대구 우동 해운대로 435,월세,1
부산광역시 해운대구 우동 해운대로 435,전세,4
부산광역시 해운대구 우동 해운대로 495,매매,1
부산광역시 해운대구 우동 해운대로 540,전세,1
부산광역시 해운대구 우동 해운대로 550,매매,2
부산광역시 해운대구 우동 해운대로 550,월세,6
부산광역시 해운대구 우동 해운대로 550,전세,2
부산광역시 해운대구 우동 해운대로 558,매매,2
부산광역시 해운대구 우동 해운대로 564,매매,1
부산광역시 해운대구 우동 해운대로 564,전세,1
부산광역시 해운대구 우동 해운대로 602,매매,1
부산광역시 해운대구 우동 해운대로 602,월세,2
부산광역시 해운대구 우동 해운대로 663,월세,2
부산광역시 해운대구 우동 해운대로 663,전세,3
부산광역시 해운대구 우동 해운대로295번길 31-4,매매,1
부산광역시 해운대구 우동 해운대로349번길 24,매매,8
부산광역시 해운대구 우동 해운대로349번길 24,월세,1
부산광역시 해운대구 우동 해운대로349번길 24,전세,8
부산광역시 해운대구 우동 해운대로383번길 93,매매,2
부산광역시 해운대구 우동 해운대로452번길 18,전세,1
부산광역시 해운대구 우동 해운대로469번길 110,매매,3
부산광역시 해운대구 우동 해운대로469번길 110,전세,4
부산광역시 해운대구 우동 해운대로469번길 156,매매,1
부산광역시 해운대구 우동 해운대로469번길 156,전세,1
부산광역시 해운대구 우동 해운대로469번길 178,매매,1
부산광역시 해운대구 우동 해운대로469번길 178,월세,1
부산광역시 해운대구 우동 해운대로469번길 178,전세,1
부산광역시 해운대구 우동 해운대로469번길 190,월세,2
부산광역시 해운대구 우동 해운대로483번가길 31,월세,1
부산광역시 해운대구 우동 해운대로483번가길 39,전세,1
부산광역시 해운대구 우동 해운대로483번길 10,매매,6
부산광역시 해운대구 우동 해운대로570번길 17,매매,5
부산광역시 해운대구 우동 해운대로570번길 17,월세,3
부산광역시 해운대구 우동 해운대로570번길 17,전세,3
부산광역시 해운대구 우동 해운대해변로 115,매매,4
부산광역시 해운대구 우동 해운대해변로 115,전세,1
부산광역시 해운대구 우동 해운대해변로 117,매매,1
부산광역시 해운대구 우동 해운대해변로 117,월세,1
부산광역시 해운대구 우동 해운대해변로 117,전세,2
부산광역시 해운대구 우동 해운대해변로 30,매매,1
부산광역시 해운대구 우동 해운대해변로 85,매매,1
부산광역시 해운대구 우동 해운대해변로 85,월세,1
부산광역시 해운대구 우동 해운대해변로 85,전세,2
부산광역시 해운대구 우동 해운대해변로 99,매매,1
부산광역시 해운대구 우동 해운대해변로 99,전세,1
부산광역시 해운대구 재송동 센텀동로 123,매매,4
부산광역시 해운대구 재송동 센텀동로 123,월세,1
부산광역시 해운대구 재송동 센텀동로 123,전세,2
부산광역시 해운대구 재송동 센텀중앙로 142,매매,3
부산광역시 해운대구 재송동 센텀중앙로 142,월세,1
부산광역시 해운대구 재송동 센텀중앙로 142,전세,2
부산광역시 해운대구 재송동 센텀중앙로 145,매매,2
부산광역시 해운대구 재송동 센텀중앙로 145,월세,1
부산광역시 해운대구 재송동 센텀중앙로 145,전세,4
부산광역시 해운대구 재송동 수영강변대로 382,매매,1
부산광역시 해운대구 재송동 수영강변대로 382,전세,2
부산광역시 해운대구 재송동 재반로 141,매매,2
부산광역시 해운대구 재송동 재반로 162-8,매매,1
부산광역시 해운대구 재송동 재반로 162-8,전세,1
부산광역시 해운대구 재송동 재반로 89-13,매매,1
부산광역시 해운대구 재송동 재반로 89-13,월세,1
부산광역시 해운대구 재송동 재반로103번길 45,매매,1
부산광역시 해운대구 재송동 재반로112번길 2-25,매매,1
부산광역시 해운대구 재송동 재반로118번길 71,매매,5
부산광역시 해운대구 재송동 재반로118번길 71,월세,1
부산광역시 해운대구 재송동 재반로118번길 71,전세,3
부산광역시 해운대구 재송동 재반로125번길 30,매매,1
부산광역시 해운대구 재송동 재반로125번길 30,전세,3
부산광역시 해운대구 재송동 재반로132번길 6,월세,1
부산광역시 해운대구 재송동 재반로165번길 29-14,매매,5
부산광역시 해운대구 재송동 재반로165번길 82,매매,6
부산광역시 해운대구 재송동 재반로30번길 41,매매,1
부산광역시 해운대구 재송동 재반로64번길 74-1,매매,1
부산광역시 해운대구 재송동 재반로64번길 78,매매,1
부산광역시 해운대구 재송동 재반로64번다길 24,전세,1
부산광역시 해운대구 재송동 재반로84번길 96-7,매매,2
부산광역시 해운대구 재송동 재송1로 36,월세,1
부산광역시 해운대구 재송동 재송1로 36,전세,1
부산광역시 해운대구 재송동 재송1로14번길 11,전세,1
부산광역시 해운대구 재송동 재송1로14번길 17,전세,1
부산광역시 해운대구 재송동 재송1로20번길 20,월세,1
부산광역시 해운대구 재송동 재송1로20번길 26,월세,1
부산광역시 해운대구 재송동 재송1로20번길 30,전세,1
부산광역시 해운대구 재송동 재송1로20번길 59,월세,1
부산광역시 해운대구 재송동 재송1로20번길 7,월세,1
부산광역시 해운대구 재송동 재송1로26번길 21,월세,1
부산광역시 해운대구 재송동 재송1로26번길 29,전세,1
부산광역시 해운대구 재송동 재송1로32번길 22,월세,1
부산광역시 해운대구 재송동 재송1로32번길 28,전세,1
부산광역시 해운대구 재송동 재송1로32번길 30,월세,3
부산광역시 해운대구 재송동 재송1로32번길 30,전세,3
부산광역시 해운대구 재송동 재송1로32번길 32,월세,2
부산광역시 해운대구 재송동 재송1로32번길 32,전세,2
부산광역시 해운대구 재송동 재송2로 153,매매,2
부산광역시 해운대구 재송동 재송2로 17,매매,1
부산광역시 해운대구 재송동 재송2로 197,매매,1
부산광역시 해운대구 재송동 재송2로 91,매매,1
부산광역시 해운대구 재송동 재송2로175번길 43,매매,1
부산광역시 해운대구 재송동 재송2로23번길 36,매매,1
