"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","9","8,000","0","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","9","7,500","0","4","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202001","9","9,000","0","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","9","7,500","0","9","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","9","7,500","0","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202001","10","500","35","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202001","10","9,500","0","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202001","11","500","35","4","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202001","11","9,000","0","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202001","11","10,000","0","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202001","12","500","38","8","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202001","12","500","35","5","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202001","12","3,000","25","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","12","7,500","0","5","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202001","12","9,000","0","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","13","8,000","0","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","13","8,000","0","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202001","14","9,500","0","5","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202001","14","300","35","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202001","14","300","35","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","16","7,500","0","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202001","17","10,000","0","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202001","17","9,000","0","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202001","17","1,000","37","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202001","22","3,000","30","9","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202001","22","500","42","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202001","22","600","35","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202001","23","3,000","30","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202001","23","500","35","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202001","28","500","45","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","28","8,000","0","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202001","28","500","45","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","29","8,000","0","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","30","7,000","0","5","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202001","30","9,500","0","8","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","31.55","202001","30","1,000","45","9","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202001","30","2,000","33","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","31","8,000","0","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202001","31","8,000","0","5","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","1","3,000","30","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202002","1","7,500","0","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202002","1","7,500","0","8","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","1","9,000","0","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","1","9,500","0","5","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","1","9,000","0","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","1","500","45","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202002","1","300","35","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","3","9,000","0","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","4","2,500","30","8","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","4","9,000","0","4","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","5","9,000","0","4","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","5","9,000","0","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","5","4,000","20","4","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202002","6","7,000","0","5","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","6","500","40","9","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","7","9,500","0","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","8","8,500","0","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202002","8","1,500","30","5","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","8","9,500","0","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","13","1,000","38","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","13","4,000","20","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","13","1,000","38","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","13","10,000","0","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","14","500","40","8","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","21.81","202002","14","8,000","0","9","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","15","1,000","40","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202002","15","1,500","30","8","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202002","17","500","35","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","18","10,000","0","9","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","19","500","40","5","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","21","500","40","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202002","22","500","35","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","23","500","42","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","24","500","40","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202002","24","500","35","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202002","25","2,000","25","4","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","25","500","45","8","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","25","500","40","8","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202002","26","500","35","9","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202002","27","500","35","10","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","전세","25.17","202002","27","9,000","0","5","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","28","500","40","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","29","500","40","5","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202002","29","500","35","9","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","25.17","202002","29","5,000","20","4","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","21.81","202002","29","500","35","7","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","월세","31.55","202003","2","600","50","4","2019","테크노1로 12-28"
