"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200401 ~ 20200430"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 도로명주소"
"시도 : 전체"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 횡성군 우천면 우항리","759-4","0759","0004","신원하우스","63.085","47.57","202004","14","12,900","5","2018","우항4길 9"
"강원도 횡성군 우천면 우항리","759-4","0759","0004","신원하우스","63.085","47.57","202004","14","12,900","2","2018","우항4길 9"
"강원도 횡성군 우천면 우항리","759-4","0759","0004","신원하우스","63.085","47.57","202004","14","12,900","4","2018","우항4길 9"
"강원도 횡성군 횡성읍 북천리","37-1","0037","0001","현대아트빌2차","76.14","92.3","202004","24","10,400","2","2006","화성로 93-7"
"경기도 가평군 가평읍 달전리","336-16","0336","0016","세진빌라D동","59.94","44.21","202004","14","6,800","4","1991","달전로 46"
"경기도 가평군 가평읍 대곡리","285-5","0285","0005","대성빌리지","43.42","34.47","202004","27","4,800","1","2001","석봉로153번길 11"
"경기도 가평군 가평읍 읍내리","842-8","0842","0008","가평큐브하임103동","71.555","54.59","202004","11","20,400","2","2018","문화로 224"
"경기도 가평군 가평읍 읍내리","588-1","0588","0001","가평큐브하임108동","71.555","50.75","202004","3","21,000","4","2018","문화로 222-1"
"경기도 가평군 북면 목동리","847-5","0847","0005","삼정빌라","76.86","54.88","202004","28","7,100","3","1993","목동복지로10번길 1"
"경기도 가평군 설악면 선촌리","441-1","0441","0001","설악파크빌 가동","56.0672","40.86","202004","13","12,500","2","2011","탐선길 38-2"
"경기도 가평군 설악면 선촌리","292-2","0292","0002","청평라폴리움","204.01","292.09","202004","21","52,000","2","2009","자잠로 183-61"
"경기도 가평군 설악면 신천리","418-3","0418","0003","덕흥주택","59.94","41.04","202004","3","7,500","4","1992","신천중앙로120번길 6-66"
"경기도 가평군 조종면 현리","233-37","0233","0037","그린빌라 가동","55.1","41.78","202004","4","5,700","2","2002"," 68"
"경기도 가평군 조종면 현리","410-31","0410","0031","네이처힐타운하우스1차","59.925","64.38","202004","20","16,000","4","2018","현창로 24"
"경기도 가평군 조종면 현리","222-17","0222","0017","로즈힐102동","76.25","52.38","202004","2","11,000","1","2011"," 57-10"
"경기도 가평군 조종면 현리","324-8","0324","0008","삼미타운","69.885","21.82","202004","21","4,000","4","1995"," 71"
"경기도 가평군 조종면 현리","306-4","0306","0004","석사국민주택","45.81","69.47","202004","25","2,950","2","1987"," 1314-18"
"경기도 가평군 청평면 청평리","688-8","0688","0008","대성주택라동","36.99","26.89","202004","4","4,400","2","1991","강변나루로40번길 22"
"경기도 가평군 청평면 청평리","81-6","0081","0006","별장빌리지B동","75.84","49.88","202004","20","7,500","2","1992","강변로 31-12"
"경기도 가평군 청평면 청평리","81-7","0081","0007","별장빌리지C동","75.84","52","202004","4","8,000","3","1992","강변로 31-12"
"경기도 가평군 청평면 청평리","500-4","0500","0004","세우빌라 A동","47.69","47.84","202004","4","5,300","3","1990","톳골길 28"
"경기도 가평군 청평면 청평리","445-77","0445","0077","청구타운빌리지 104동","57.18","59.82","202004","13","11,500","4","2012","갈오현로 24"
"경기도 가평군 청평면 청평리","445-2","0445","0002","청구타운빌리지 105동","39.96","41.87","202004","27","10,500","2","2012","경춘로 807-37"
"경기도 가평군 청평면 청평리","331","0331","0000","청평그린빌라","92.98","116","202004","1","12,200","2","1998","은고개로11번길 5"
"경기도 가평군 청평면 청평리","413-7","0413","0007","청평안전빌라","43.32","26.06","202004","16","5,500","4","1992","잠곡로 14-8"
"경기도 가평군 청평면 청평리","671-8","0671","0008","한라빌라","57.3","31.51","202004","25","5,000","3","1996","구청평로 38"
"경기도 고양덕양구 고양동","436-16","0436","0016","모닝빌","35","48.41","202004","6","7,500","1","2003","동헌로 408-81"
"경기도 고양덕양구 고양동","270-17","0270","0017","미래하이츠빌라(270-17)","36.53","22.63","202004","21","5,450","1","1990","대양로285번길 26"
"경기도 고양덕양구 고양동","201-2","0201","0002","산수그린빌라(201-2)","43.38","43.03","202004","16","8,000","1","1986","읍내로6번길 23"
"경기도 고양덕양구 고양동","11-10","0011","0010","신성빌라(11-10)","41.67","30.07","202004","6","6,600","4","1992","혜음로 101"
"경기도 고양덕양구 고양동","319-4","0319","0004","인창빌라(319-4)","59.89","37.05","202004","22","9,000","1","1993","대양로311번길 20"
"경기도 고양덕양구 고양동","27-15","0027","0015","주봉빌라(27-15)","43.99","31","202004","15","6,300","-1","1991","혜음로81번길 11-5"
"경기도 고양덕양구 고양동","411-11","0411","0011","청우빌라(411-11)","36","32.88","202004","29","5,000","2","1991","동헌로 390-1"
"경기도 고양덕양구 고양동","414-5","0414","0005","평산하이츠빌라(414-5)","40.82","21","202004","8","4,800","4","1991","동헌로 378-9"
"경기도 고양덕양구 관산동","580-1","0580","0001","가온빌리지","46.18","48.94","202004","10","11,000","2","2013","고골길83번길 21-26"
"경기도 고양덕양구 관산동","247-9","0247","0009","금강빌라2동","36.45","19.25","202004","4","7,700","3","1990","통일로799번길 36-13"
"경기도 고양덕양구 관산동","338-25","0338","0025","기용빌라1동","35.64","22.38","202004","1","5,950","3","1991","통일로780번길 48"
"경기도 고양덕양구 관산동","210-15","0210","0015","대도빌라 15동","36.99","21.25","202004","4","8,100","1","1991","통일로759번길 28-9"
"경기도 고양덕양구 관산동","641-15","0641","0015","대훈그린빌(641-15)","56.8","61.5","202004","25","11,700","4","2011","고골길 117-43"
"경기도 고양덕양구 관산동","181-27","0181","0027","동호주택3동","48.72","34.92","202004","6","9,300","2","1991","통일로768번길 24-11"
"경기도 고양덕양구 관산동","231-54","0231","0054","두성주택 가동","36.425","19.63","202004","27","7,000","3","1990","통일로802번길 6"
"경기도 고양덕양구 관산동","685-114","0685","0114","리더스빌(685-114)","49.33","54.9","202004","8","12,500","2","2013","고골길 10-10"
"경기도 고양덕양구 관산동","672-64","0672","0064","리더스빌3차","55.06","51.28","202004","11","13,000","2","2014","고골길11번길 7-3"
"경기도 고양덕양구 관산동","163-14","0163","0014","미래주택 에이동","41.16","21.63","202004","27","5,200","3","1989","통일로742번길 14"
"경기도 고양덕양구 관산동","216-1","0216","0001","삼성다세대(216-1)","38.96","34.38","202004","2","9,700","1","1994","통일로781번길 35"
"경기도 고양덕양구 관산동","207-28","0207","0028","삼성빌라16동","36.36","21","202004","29","7,000","1","1991","통일로781번길 48-9"
"경기도 고양덕양구 관산동","537-8","0537","0008","예성빌라 B동","50.13","37.18","202004","18","3,500","-1","1988","동헌로23번길 27-1"
"경기도 고양덕양구 관산동","537-9","0537","0009","예성빌라A동","50.85","36.34","202004","21","3,300","-1","1988","동헌로23번길 27"
"경기도 고양덕양구 관산동","540-9","0540","0009","자성리치빌 1,2동","63.71","68.44","202004","1","12,600","2","2002","동헌로3번길 17"
"경기도 고양덕양구 관산동","548-7","0548","0007","정우빌라 4","36.46","22.75","202004","12","5,150","2","1992","동헌로23번길 61-1"
"경기도 고양덕양구 관산동","655-12","0655","0012","청솔빌라 A.B동","74.79","80.88","202004","3","13,350","4","2009","고골길 59-81"
"경기도 고양덕양구 관산동","215-11","0215","0011","한신아르빌 7동","48.73","24.44","202004","10","11,900","2","2001","통일로771번길 36-9"
"경기도 고양덕양구 내유동","655-45","0655","0045","(655-45)","44.64","50.57","202004","2","10,500","4","2012","유산길37번길 16-11"
"경기도 고양덕양구 내유동","752-22","0752","0022","S-쉐르빌A동B동","74.67","86.92","202004","21","25,000","3","2016","유산길 83"
"경기도 고양덕양구 내유동","278-47","0278","0047","더테라스","67.727","74.41","202004","5","33,600","4","2019","내유길 38-61"
"경기도 고양덕양구 내유동","685-10","0685","0010","럭키이클래스5차(101동,103동)","50.12","64.37","202004","11","25,500","1","2019","통일로1290번길 44"
"경기도 고양덕양구 내유동","685-9","0685","0009","럭키이클래스5차(105동)","50.12","62.45","202004","17","24,500","2","2019","통일로1290번길 42"
"경기도 고양덕양구 내유동","646-33","0646","0033","신성아트빌라(646-33)","40.32","46.8","202004","21","7,800","2","1999","유산길 20-14"
"경기도 고양덕양구 내유동","626-1","0626","0001","코리아타운(626-1)","65.84","72.13","202004","9","13,000","1","2011","유산길 46-22"
"경기도 고양덕양구 내유동","676-67","0676","0067","킹스빌타운2차(676-67)","58.4","54.22","202004","6","11,500","4","2001","통일로 1276-20"
"경기도 고양덕양구 내유동","637-8","0637","0008","킹스빌타운3차(637-8)","43.38","38.78","202004","13","8,150","3","2002","유산길42번길 50"
"경기도 고양덕양구 내유동","668-2","0668","0002","휴그린(668-2)","52.485","48.78","202004","13","13,000","3","2012","유산길17번길 52"
"경기도 고양덕양구 대장동","260-7","0260","0007","대장동주택","24.07","23.2","202004","14","16,000","2","2016","대주로107번길 68-10"
"경기도 고양덕양구 덕은동","9-223","0009","0223","펠리체하임5동","64.16","48.67","202004","3","24,000","2","2016","중앙로64번길 28-42"
"경기도 고양덕양구 덕은동","9-223","0009","0223","펠리체하임5동","64.16","48.67","202004","20","27,000","3","2016","중앙로64번길 28-42"
"경기도 고양덕양구 동산동","343","0343","0000","동산마을화성파크드림PATIO","59.9978","85.21","202004","10","43,500","3","2016","동산1로 50"
"경기도 고양덕양구 동산동","343","0343","0000","동산마을화성파크드림PATIO","59.9978","85.21","202004","18","41,500","3","2016","동산1로 50"
"경기도 고양덕양구 동산동","343","0343","0000","동산마을화성파크드림PATIO","59.9978","85.21","202004","20","42,300","3","2016","동산1로 50"
"경기도 고양덕양구 동산동","343","0343","0000","동산마을화성파크드림PATIO","59.9978","85.21","202004","21","44,000","2","2016","동산1로 50"
"경기도 고양덕양구 동산동","343","0343","0000","동산마을화성파크드림PATIO","59.9978","85.21","202004","22","40,700","1","2016","동산1로 50"
"경기도 고양덕양구 동산동","343","0343","0000","동산마을화성파크드림PATIO","59.9978","85.21","202004","22","41,300","1","2016","동산1로 50"
"경기도 고양덕양구 동산동","56-82","0056","0082","서연빌리지103동","66.09","57.99","202004","21","30,500","3","2016","고양대로1978번길 24-7"
"경기도 고양덕양구 동산동","53-195","0053","0195","태영아트빌(1동)","59.93","46.03","202004","14","25,000","2","2016","고양대로2002번길 92"
"경기도 고양덕양구 벽제동","512-64","0512","0064","늘푸른마을 104동","58.44","64.18","202004","24","11,700","3","2009","보광로 76-1"
"경기도 고양덕양구 벽제동","512-18","0512","0018","상곡마을112동","38.335","45.4","202004","29","7,900","1","2006","보광로 78-18"
"경기도 고양덕양구 삼송동","61-38","0061","0038","삼송스타힐","60.24","52.7","202004","14","35,000","3","2019","삼송로205번길 20-4"
"경기도 고양덕양구 성사동","336-2","0336","0002","경진하이빌1동","50.84","43.2","202004","17","24,700","4","2017","고양대로1432번길 177"
"경기도 고양덕양구 성사동","370-1","0370","0001","능보(370-1)","46.66","37.17","202004","14","9,600","3","1985","호국로790번길 45"
"경기도 고양덕양구 성사동","496-14","0496","0014","대성빌라가동(496-14)","33.12","17.74","202004","6","9,000","2","1989","마상로161번길 16"
"경기도 고양덕양구 성사동","492-10","0492","0010","삼남빌라(492-10)","34.4","25.17","202004","21","15,000","2","1989","호국로812번길 47"
"경기도 고양덕양구 성사동","705-10","0705","0010","세인주택(705-10)","42.63","29.71","202004","12","10,500","-1","1988","고양대로1395번길 19-10"
"경기도 고양덕양구 성사동","705-21","0705","0021","세인주택(705-21)","42.63","28.84","202004","13","9,000","-1","1988","고양대로1395번길 19-8"
"경기도 고양덕양구 성사동","405-10","0405","0010","수정(405-10)","52.89","62.8","202004","20","36,690","3","1986","고양대로1395번길 43"
"경기도 고양덕양구 성사동","506-38","0506","0038","신성로얄빌라(506-38)","35.52","22.5","202004","6","26,260","-1","1990","호국로812번길 36"
"경기도 고양덕양구 성사동","519-10","0519","0010","오복다세대(519-10)","37.46","30.68","202004","17","5,700","-1","1988","마상로153번길 7"
"경기도 고양덕양구 성사동","488-63","0488","0063","임창빌라1동(488-63)","20.325","9.35","202004","3","6,000","4","1994","호국로834번길 75"
"경기도 고양덕양구 성사동","488-63","0488","0063","임창빌라1동(488-63)","20.325","9.35","202004","15","6,750","4","1994","호국로834번길 75"
"경기도 고양덕양구 성사동","488-64","0488","0064","임창빌라가동(488-64)","38.39","23.38","202004","4","14,700","2","1990","호국로834번길 73-4"
"경기도 고양덕양구 성사동","702-34","0702","0034","장미빌라(702-34)","34.8","23.02","202004","9","10,400","1","1988","고양대로1369번길 28-8"
"경기도 고양덕양구 성사동","495-6","0495","0006","한국하이츠빌라(495-6)","47.8","28.4","202004","8","12,000","-1","1991","마상로161번길 8-13"
"경기도 고양덕양구 성사동","407-17","0407","0017","허스","50.94","42.27","202004","4","32,015","2","1983","고양대로1407번길 37"
"경기도 고양덕양구 성사동","407-17","0407","0017","허스","50.94","45.43","202004","24","32,535","2","1983","고양대로1407번길 31"
"경기도 고양덕양구 성사동","405-19","0405","0019","훼미리빌라(405-19)","59.905","44.74","202004","3","13,900","1","1988","호국로790번길 83-9"
"경기도 고양덕양구 용두동","386-16","0386","0016","서인빌리지(102동)","58.56","51.79","202004","8","27,400","3","2018","화랑로332번길 36"
"경기도 고양덕양구 용두동","385-4","0385","0004","서인빌리지105동","69.26","64.03","202004","9","32,400","3","2018","화랑로332번길 30-2"
"경기도 고양덕양구 용두동","460-3","0460","0003","아르체","41.929","52.63","202004","8","26,700","1","2020","서오릉로532번길 144"
"경기도 고양덕양구 주교동","556","0556","0000","개나리빌라(556)1동","38.8","21.17","202004","4","15,500","-1","1989","마상로107번길 88"
"경기도 고양덕양구 주교동","556-13","0556","0013","개나리빌라(556-13)4동","45.18","31.83","202004","19","18,000","-1","1989","마상로107번길 86"
"경기도 고양덕양구 주교동","556-14","0556","0014","개나리빌라(556-14)5동","40.23","39.84","202004","21","19,800","-1","1989","마상로107번길 84-1"
"경기도 고양덕양구 주교동","565-6","0565","0006","거송빌라(565-6)","28.08","20.3","202004","23","17,500","4","2001","원당로113번길 48-10"
"경기도 고양덕양구 주교동","573-29","0573","0029","광원빌라(573-29)B동","38.82","32.9","202004","10","19,000","3","1991","원당로101번길 52-9"
"경기도 고양덕양구 주교동","589-3","0589","0003","궁전주택2차(589-3)A동","38.52","28.69","202004","18","17,500","-1","1989","원당로59번길 94-45"
"경기도 고양덕양구 주교동","578-11","0578","0011","그레이스빌(103,104동)","59.67","33.51","202004","1","18,000","2","2006","마상로114번길 5"
"경기도 고양덕양구 주교동","575-19","0575","0019","나라블루힐(575-19)104동","34.52","16.85","202004","9","9,900","4","2002","마상로 97-16"
"경기도 고양덕양구 주교동","310-1","0310","0001","대기빌라(310-1)나동","35.82","21.44","202004","3","9,500","3","1991","마상로63번길 18-13"
"경기도 고양덕양구 주교동","618-12","0618","0012","대명(618-12)나동","37.55","26.96","202004","25","9,900","1","1986","호국로801번길 32"
"경기도 고양덕양구 주교동","618-7","0618","0007","대명다세대(618-7)라동","46.68","32","202004","20","13,000","2","1986","마상로126번길 35"
"경기도 고양덕양구 주교동","551-15","0551","0015","대원다세대(551-15)다동","59.92","50.93","202004","27","25,500","1","1990","원당로135번길 74-2"
"경기도 고양덕양구 주교동","551-16","0551","0016","대원다세대(551-16)나동","36.18","23.63","202004","16","17,000","3","1990","원당로135번길 74-1"
"경기도 고양덕양구 주교동","572-3","0572","0003","대일빌라(572-3)라동","36","26.1","202004","23","18,000","3","1989","원당로101번길 50"
"경기도 고양덕양구 주교동","572-5","0572","0005","대일빌라(572-5)마동","36","30.46","202004","2","16,500","1","1989","원당로101번길 48"
"경기도 고양덕양구 주교동","308-4","0308","0004","덕양빌라(308-4)","24.37","12.13","202004","4","7,200","1","2002","마상로 71"
"경기도 고양덕양구 주교동","596-1","0596","0001","동원2차주택(596-1)","50.88","60.82","202004","1","27,500","3","1986","고양대로1315번길 86-21"
"경기도 고양덕양구 주교동","596-1","0596","0001","동원2차주택(596-1)","45.09","53.89","202004","20","25,800","1","1986","고양대로1315번길 86-21"
"경기도 고양덕양구 주교동","309-24","0309","0024","명림빌라(309-24)나동","36.37","30.31","202004","18","12,900","1","1994","마상로75번길 12-4"
"경기도 고양덕양구 주교동","564-10","0564","0010","목화주택(564-10)나동","40.8","41.33","202004","12","20,000","3","1986","원당로113번길 48-15"
"경기도 고양덕양구 주교동","564-6","0564","0006","무지개빌라","43.2","37.43","202004","13","19,500","2","1986","원당로113번길 60-4"
"경기도 고양덕양구 주교동","564-6","0564","0006","무지개빌라","41.58","36.03","202004","18","20,000","1","1986","원당로113번길 60-4"
"경기도 고양덕양구 주교동","564-6","0564","0006","무지개빌라","44.55","38.6","202004","21","21,400","1","1986","원당로113번길 60-4"
"경기도 고양덕양구 주교동","565-8","0565","0008","부궁(565-5)B동","34.38","18.47","202004","6","15,500","2","1990","원당로113번길 36-9"
"경기도 고양덕양구 주교동","574-4","0574","0004","부성빌라(574-4)나동","57.96","58.08","202004","17","27,000","3","1986","원당로101번길 70"
"경기도 고양덕양구 주교동","560-1","0560","0001","삼일(560-1)","56.43","55.55","202004","2","24,500","3","1985","원당로125번길 68"
"경기도 고양덕양구 주교동","560-1","0560","0001","삼일(560-1)","50.22","49.43","202004","11","24,900","3","1985","원당로125번길 68"
"경기도 고양덕양구 주교동","560-1","0560","0001","삼일(560-1)","47.79","47.04","202004","13","22,500","2","1985","원당로125번길 68"
"경기도 고양덕양구 주교동","566","0566","0000","삼일맨션(566)","48.06","46.1","202004","15","24,100","2","1984","원당로125번길 35"
"경기도 고양덕양구 주교동","566","0566","0000","삼일맨션(566)","48.06","46.1","202004","20","22,800","2","1984","원당로125번길 35"
"경기도 고양덕양구 주교동","551-18","0551","0018","삼정골든빌라(551-18)A동","36.12","28.45","202004","7","18,200","3","1990","원당로135번길 68"
"경기도 고양덕양구 주교동","597-1","0597","0001","삼정다세대(597-1)","34.74","24.56","202004","22","18,300","2","1989","원당로59번길 43-4"
"경기도 고양덕양구 주교동","623-10","0623","0010","삼정빌라(623-10)A동","37.07","27.77","202004","22","8,000","-1","1988","마상로 130-15"
"경기도 고양덕양구 주교동","623-3","0623","0003","성림주택(623-3)나동","35.98","23.16","202004","1","11,900","2","1988","마상로126번길 9"
"경기도 고양덕양구 주교동","623-3","0623","0003","성림주택(623-3)나동","35.98","23.16","202004","1","11,500","3","1988","마상로126번길 9"
"경기도 고양덕양구 주교동","587-10","0587","0010","세인다세대(587-10)라동","38.04","19.75","202004","27","5,850","-1","1989","원당로59번길 26-1"
"경기도 고양덕양구 주교동","591-10","0591","0010","세인다세대(591-10)라동","37.54","23.92","202004","23","16,000","-1","1988","원당로59번길 88"
"경기도 고양덕양구 주교동","618-18","0618","0018","세인다세대(618-18)C동","48.6","36.71","202004","25","15,400","1","1988","호국로811번길 35-1"
"경기도 고양덕양구 주교동","588-7","0588","0007","세인주택(588-7)나동","38.54","20.33","202004","24","16,500","-1","1988","원당로59번길 50-6"
"경기도 고양덕양구 주교동","618-34","0618","0034","세인주택(618-34)라동","36.24","30.23","202004","5","12,000","3","1990","마상로126번길 27"
"경기도 고양덕양구 주교동","618-34","0618","0034","세인주택(618-34)라동","36.24","30.23","202004","9","8,500","-1","1990","마상로126번길 27"
"경기도 고양덕양구 주교동","551-10","0551","0010","수암다세대(551-10)","40.68","28.23","202004","24","19,000","-1","1989","원당로135번길 76"
"경기도 고양덕양구 주교동","589-16","0589","0016","신성타워빌(589-16)103동","71.44","44.02","202004","20","26,700","5","2004","원당로59번길 94-33"
